Price,Date Sold,Suburb,Num Bath,Num Bed,Num Parking,Property Size,Type,Suburb Population,Suburb Median Income,Cash Rate,Property Inflation Index,Km From Cbd,Population (Rounded)*,Median House Price (2020),Median House Price (2021),Percentage Change,Median House Rent (Per Week),Median Apartment Price (2020),Median Apartment Rent (Per Week),Public Housing Percentage,Avg. Years Held,Time To Cbd (Public Transport) [Town Hall St],Time To Cbd (Driving) [Town Hall St]
1600000,2021-11-22,Kings Park,4,6,2,557,House,3453,43420,0.1,220.1,31.21,3500.0,715000.0,860000.0,20.28,455.0,725000.0,355.0,1.0,14.0,55.0,40.0
1370000,2021-11-22,Harrington Park,3,5,2,720,House,10663,44668,0.1,220.1,47.35,10750.0,920000.0,1100000.0,19.57,550.0,725000.0,500.0,0.0,7.8,120.0,60.0
1361500,2021-11-22,Winston Hills,1,3,1,556,House,11674,40352,0.1,220.1,23.42,11750.0,975000.0,1250000.0,28.21,555.0,610000.0,490.0,0.0,16.3,55.0,35.0
1330000,2021-11-22,Revesby,2,3,4,631,House,14176,31616,0.1,220.1,20.44,14500.0,940000.0,1100000.0,17.02,590.0,715000.0,475.0,11.0,12.3,30.0,35.0
1320000,2021-11-22,Miranda,2,4,2,220,Apartment,15284,38272,0.1,220.1,20.95,15500.0,1150000.0,1400000.0,21.74,715.0,650000.0,490.0,6.0,11.5,45.0,40.0
1300000,2021-11-22,Punchbowl,3,4,2,388,House,20236,22048,0.1,220.1,16.27,20500.0,830000.0,970000.0,16.87,530.0,430000.0,375.0,7.0,16.5,35.0,30.0
1282000,2021-11-22,Casula,4,7,4,894,House,15662,30368,0.1,220.1,30.52,15750.0,750000.0,900000.0,20.0,490.0,580000.0,450.0,6.0,11.4,65.0,45.0
1185000,2021-11-22,Erskine Park,2,5,6,1046,House,6436,40612,0.1,220.1,38.85,6500.0,720000.0,850000.0,18.06,430.0,725000.0,500.0,1.0,13.7,90.0,45.0
1161000,2021-11-22,Oran Park,2,4,2,409,House,4765,50336,0.1,220.1,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
1100000,2021-11-22,Cobbitty,1,3,0,1043,House,2063,43576,0.1,220.1,51.16,2250.0,735000.0,820000.0,11.56,515.0,725000.0,500.0,1.0,7.2,150.0,60.0
1100000,2021-11-22,Riverstone,2,4,1,355,Off the Plan House,7247,36764,0.1,220.1,39.07,7250.0,725000.0,810000.0,11.72,510.0,655000.0,370.0,6.0,10.1,60.0,50.0
1050000,2021-11-22,Quakers Hill,2,3,2,349,House,27080,40196,0.1,220.1,33.29,27500.0,775000.0,910000.0,17.42,465.0,575000.0,440.0,4.0,12.8,50.0,45.0
1010000,2021-11-22,Cranebrook,2,4,2,688,House,15759,40716,0.1,220.1,49.66,16000.0,625000.0,750000.0,20.0,450.0,515000.0,390.0,9.0,12.3,95.0,55.0
10000000,2021-11-23,Longueville,3,3,3,1537,House,2060,72904,0.1,220.1,5.6,2100.0,4000000.0,4500000.0,12.5,1400.0,725000.0,500.0,0.0,11.3,35.0,20.0
4100000,2021-11-23,Hunters Hill,3,3,2,815,House,9528,48828,0.1,220.1,6.95,9500.0,2950000.0,3500000.0,18.64,1050.0,875000.0,520.0,5.0,11.0,25.0,15.0
3750000,2021-11-23,Lilyfield,2,4,2,307,House,7616,58916,0.1,220.1,4.57,8000.0,1700000.0,2000000.0,17.65,835.0,930000.0,530.0,11.0,12.0,25.0,10.0
3700000,2021-11-23,Wahroonga,5,5,3,1800,House,17371,47424,0.1,220.1,17.9,17500.0,2050000.0,2300000.0,12.2,875.0,850000.0,570.0,0.0,11.9,40.0,35.0
2900000,2021-11-23,Earlwood,2,4,2,645,House,17741,35412,0.1,220.1,9.84,18500.0,1400000.0,1700000.0,21.43,690.0,775000.0,515.0,1.0,13.8,45.0,25.0
2720000,2021-11-23,Belrose,3,3,2,961,House,8780,39728,0.1,220.1,15.92,9000.0,1550000.0,1800000.0,16.13,975.0,570000.0,470.0,0.0,14.6,50.0,30.0
2709000,2021-11-23,Baulkham Hills,3,5,4,988,House,37050,41288,0.1,220.1,24.81,37000.0,1200000.0,1400000.0,16.67,590.0,730000.0,510.0,1.0,14.5,35.0,30.0
2330000,2021-11-23,Surry Hills,1,4,2,113,House,16412,60320,0.1,220.1,2.14,17000.0,1750000.0,2000000.0,14.29,910.0,810000.0,620.0,11.0,11.0,10.0,15.0
2100000,2021-11-23,Forestville,1,3,2,556,House,8329,39884,0.1,220.1,11.47,8500.0,1600000.0,2000000.0,25.0,870.0,930000.0,600.0,2.0,13.9,40.0,25.0
2050000,2021-11-23,Hornsby,2,4,4,672,House,22168,38792,0.1,220.1,21.2,23000.0,1150000.0,1400000.0,21.74,600.0,645000.0,460.0,3.0,12.9,40.0,35.0
2025000,2021-11-23,Davidson,1,3,2,1189,House,2849,45292,0.1,220.1,14.03,3000.0,1550000.0,2000000.0,29.03,1000.0,725000.0,500.0,0.0,15.0,60.0,35.0
1875000,2021-11-23,Bangor,3,4,2,2335,House,5568,44096,0.1,220.1,23.5,6000.0,1000000.0,1250000.0,25.0,700.0,830000.0,630.0,7.0,14.0,55.0,45.0
1750000,2021-11-23,Jannali,1,3,2,687,House,6184,40560,0.1,220.1,21.53,6250.0,1050000.0,1300000.0,23.81,610.0,620000.0,465.0,8.0,13.7,35.0,45.0
1720000,2021-11-23,Earlwood,2,3,1,155,House,17741,35412,0.1,220.1,9.84,18500.0,1400000.0,1700000.0,21.43,690.0,775000.0,515.0,1.0,13.8,45.0,25.0
1720000,2021-11-23,Colebee,4,5,2,530,House,1931,56368,0.1,220.1,36.09,2000.0,920000.0,1050000.0,14.13,620.0,725000.0,500.0,2.0,13.0,100.0,40.0
1713956,2021-11-23,Marayong,1,2,8,1486,House,7706,30992,0.1,220.1,32.22,7750.0,640000.0,775000.0,21.09,405.0,725000.0,390.0,12.0,13.4,50.0,40.0
1680000,2021-11-23,Bexley,2,3,2,474,House,19733,31512,0.1,220.1,12.84,20500.0,1100000.0,1400000.0,27.27,610.0,640000.0,460.0,1.0,11.4,35.0,30.0
1460000,2021-11-23,Castle Hill,2,3,2,232,House,39594,40924,0.1,220.1,24.76,40000.0,1500000.0,1750000.0,16.67,690.0,845000.0,550.0,0.0,13.9,45.0,40.0
1401000,2021-11-23,Woolooware,1,3,2,160,Apartment,3962,44408,0.1,220.1,20.92,4000.0,1700000.0,2000000.0,17.65,900.0,750000.0,540.0,0.0,15.0,50.0,40.0
1317000,2021-11-23,Engadine,1,3,1,613,House,17375,41756,0.1,220.1,27.77,17500.0,950000.0,1100000.0,15.79,650.0,680000.0,445.0,1.0,14.3,40.0,50.0
1300000,2021-11-23,Quakers Hill,2,4,2,562,House,27080,40196,0.1,220.1,33.29,27500.0,775000.0,910000.0,17.42,465.0,575000.0,440.0,4.0,12.8,50.0,45.0
1300000,2021-11-23,Epping,2,3,2,311,House,23688,37024,0.1,220.1,15.95,25000.0,1650000.0,1900000.0,15.15,700.0,790000.0,550.0,1.0,14.7,50.0,30.0
1286043,2021-11-23,Marayong,1,3,1,1115,House,7706,30992,0.1,220.1,32.22,7750.0,640000.0,775000.0,21.09,405.0,725000.0,390.0,12.0,13.4,50.0,40.0
1260000,2021-11-23,Harrington Park,3,4,2,549,House,10663,44668,0.1,220.1,47.35,10750.0,920000.0,1100000.0,19.57,550.0,725000.0,500.0,0.0,7.8,120.0,60.0
1200000,2021-11-23,Mascot,1,2,0,164,House,14772,41912,0.1,220.1,9.35,15000.0,1250000.0,1600000.0,28.0,710.0,815000.0,690.0,2.0,12.0,15.0,20.0
1200000,2021-11-23,Yagoona,1,3,1,601,House,18013,24284,0.1,220.1,17.96,18250.0,810000.0,950000.0,17.28,500.0,515000.0,425.0,10.0,14.2,45.0,30.0
1180000,2021-11-23,Moorebank,1,3,2,677,House,9747,38792,0.1,220.1,26.27,10000.0,900000.0,1050000.0,16.67,565.0,580000.0,475.0,3.0,9.8,120.0,40.0
1175000,2021-11-23,Quakers Hill,2,3,2,551,House,27080,40196,0.1,220.1,33.29,27500.0,775000.0,910000.0,17.42,465.0,575000.0,440.0,4.0,12.8,50.0,45.0
1088000,2021-11-23,Condell Park,2,4,2,279,House,11574,25428,0.1,220.1,19.7,11750.0,875000.0,1050000.0,20.0,600.0,655000.0,530.0,3.0,12.5,60.0,35.0
1070000,2021-11-23,Wattle Grove,1,4,1,489,House,8952,44096,0.1,220.1,26.82,9000.0,800000.0,890000.0,11.25,525.0,725000.0,485.0,1.0,12.6,70.0,40.0
8400000,2021-11-24,Paddington,3,4,2,194,House,12911,73944,0.1,220.1,2.61,13500.0,2400000.0,3000000.0,25.0,1150.0,860000.0,525.0,1.0,10.2,15.0,10.0
5900000,2021-11-24,St Ives,6,5,2,1442,House,17300,48464,0.1,220.1,15.99,17500.0,1900000.0,2300000.0,21.05,1050.0,915000.0,635.0,0.0,11.9,50.0,30.0
4160000,2021-11-24,Hunters Hill,2,5,3,738,House,9528,48828,0.1,220.1,6.95,9500.0,2950000.0,3500000.0,18.64,1050.0,875000.0,520.0,5.0,11.0,25.0,15.0
3530000,2021-11-24,Maroubra,2,3,2,278,House,30688,40248,0.1,220.1,9.52,31000.0,1900000.0,2300000.0,21.05,910.0,850000.0,610.0,10.0,12.5,40.0,20.0
3490000,2021-11-24,Greenwich,1,3,2,804,House,5613,62660,0.1,220.1,4.5,5750.0,2850000.0,3200000.0,12.28,1125.0,750000.0,560.0,1.0,13.8,35.0,20.0
3150000,2021-11-24,Pymble,3,4,2,1126,House,11051,53300,0.1,220.1,14.82,11250.0,2300000.0,2800000.0,21.74,1110.0,930000.0,610.0,0.0,14.5,35.0,25.0
2810000,2021-11-24,Ryde,1,3,1,727,House,26499,39312,0.1,220.1,10.92,28000.0,1450000.0,1750000.0,20.69,675.0,670000.0,490.0,4.0,13.3,45.0,30.0
2750000,2021-11-24,Annandale,1,3,1,371,House,9451,60424,0.1,220.1,4.06,10000.0,1650000.0,1900000.0,15.15,800.0,850000.0,500.0,2.0,12.0,20.0,12.0
2745000,2021-11-24,Ryde,1,3,3,696,House,26499,39312,0.1,220.1,10.92,28000.0,1450000.0,1750000.0,20.69,675.0,670000.0,490.0,4.0,13.3,45.0,30.0
2655000,2021-11-24,Rozelle,2,3,0,183,House,8725,75764,0.1,220.1,3.3,9000.0,1700000.0,2000000.0,17.65,815.0,1150000.0,595.0,2.0,11.3,15.0,10.0
2550000,2021-11-24,Paddington,1,2,0,114,House,12911,73944,0.1,220.1,2.61,13500.0,2400000.0,3000000.0,25.0,1150.0,860000.0,525.0,1.0,10.2,15.0,10.0
2400000,2021-11-24,Kellyville,2,4,2,601,House,27971,46228,0.1,220.1,30.08,28000.0,1200000.0,1450000.0,20.83,650.0,790000.0,525.0,0.0,8.8,55.0,35.0
2280000,2021-11-24,Hornsby,3,6,1,720,House,22168,38792,0.1,220.1,21.2,23000.0,1150000.0,1400000.0,21.74,600.0,645000.0,460.0,3.0,12.9,40.0,35.0
2275000,2021-11-24,Frenchs Forest,1,4,2,696,House,13473,44876,0.1,220.1,12.68,13500.0,1550000.0,1850000.0,19.35,900.0,725000.0,520.0,0.0,13.6,50.0,30.0
2070000,2021-11-24,Baulkham Hills,2,5,2,943,House,37050,41288,0.1,220.1,24.81,37000.0,1200000.0,1400000.0,16.67,590.0,730000.0,510.0,1.0,14.5,35.0,30.0
2065000,2021-11-24,Lugarno,3,4,3,670,House,5606,40768,0.1,220.1,20.0,5750.0,1200000.0,1500000.0,25.0,600.0,725000.0,500.0,2.0,15.6,60.0,35.0
2000000,2021-11-24,Earlwood,2,4,2,300,House,17741,35412,0.1,220.1,9.84,18500.0,1400000.0,1700000.0,21.43,690.0,775000.0,515.0,1.0,13.8,45.0,25.0
1900000,2021-11-24,Arncliffe,2,3,3,697,House,10590,32708,0.1,220.1,10.09,11000.0,1100000.0,1350000.0,22.73,650.0,670000.0,550.0,6.0,11.1,20.0,30.0
1900000,2021-11-24,Newtown,2,3,0,94,House,15029,55484,0.1,220.1,4.73,16000.0,1400000.0,1750000.0,25.0,795.0,690000.0,490.0,4.0,11.6,15.0,15.0
1900000,2021-11-24,Pennant Hills,3,7,3,910,House,7287,43472,0.1,220.1,18.83,7500.0,1400000.0,1800000.0,28.57,660.0,770000.0,490.0,2.0,12.6,50.0,35.0
1785000,2021-11-24,Chatswood,2,2,1,90,Apartment,24913,38324,0.1,220.1,8.15,26500.0,2200000.0,2550000.0,15.91,925.0,1000000.0,615.0,1.0,15.2,25.0,20.0
1751000,2021-11-24,Penshurst,3,4,4,759,House,12786,34684,0.1,220.1,16.01,13000.0,1150000.0,1350000.0,17.39,610.0,590000.0,420.0,1.0,17.5,25.0,35.0
1750000,2021-11-24,Newtown,1,2,0,139,House,15029,55484,0.1,220.1,4.73,16000.0,1400000.0,1750000.0,25.0,795.0,690000.0,490.0,4.0,11.6,15.0,15.0
1690000,2021-11-24,Mortdale,2,4,3,506,House,10419,39624,0.1,220.1,17.19,10500.0,1150000.0,1300000.0,13.04,600.0,595000.0,420.0,1.0,14.9,25.0,30.0
1685000,2021-11-24,Menai,3,4,2,663,House,10304,43836,0.1,220.1,24.47,11000.0,1000000.0,1200000.0,20.0,710.0,720000.0,550.0,4.0,13.2,65.0,40.0
1675000,2021-11-24,Warriewood,2,3,2,163,Apartment,7501,45552,0.1,220.1,21.15,7600.0,1500000.0,1850000.0,23.33,1000.0,935000.0,725.0,0.0,10.9,70.0,45.0
1555000,2021-11-24,Oran Park,3,5,2,787,House,4765,50336,0.1,220.1,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
1550000,2021-11-24,Hornsby,1,4,2,629,House,22168,38792,0.1,220.1,21.2,23000.0,1150000.0,1400000.0,21.74,600.0,645000.0,460.0,3.0,12.9,40.0,35.0
1500000,2021-11-24,Picnic Point,2,4,3,641,House,6160,40560,0.1,220.1,22.31,6250.0,1000000.0,1200000.0,20.0,625.0,740000.0,580.0,1.0,12.2,60.0,35.0
1500000,2021-11-24,Kirrawee,2,4,3,663,House,9278,39052,0.1,220.1,22.57,9500.0,1150000.0,1350000.0,17.39,670.0,710000.0,520.0,6.0,12.0,40.0,40.0
1495000,2021-11-24,Harrington Park,2,4,2,702,House,10663,44668,0.1,220.1,47.35,10750.0,920000.0,1100000.0,19.57,550.0,725000.0,500.0,0.0,7.8,120.0,60.0
1400000,2021-11-24,Marsden Park,3,4,2,350,House,1008,32500,0.1,220.1,40.63,5000.0,750000.0,900000.0,20.0,550.0,725000.0,475.0,0.0,2.8,45.0,50.0
1375000,2021-11-24,Roselands,3,5,2,331,House,11579,28288,0.1,220.1,14.57,12000.0,975000.0,1150000.0,17.95,580.0,470000.0,390.0,5.0,13.1,45.0,30.0
1325000,2021-11-24,Pemulwuy,3,5,2,350,House,5009,52832,0.1,220.1,26.91,5100.0,850000.0,1050000.0,23.53,640.0,570000.0,440.0,0.0,7.4,80.0,40.0
1320000,2021-11-24,Roselands,2,3,3,525,House,11579,28288,0.1,220.1,14.57,12000.0,975000.0,1150000.0,17.95,580.0,470000.0,390.0,5.0,13.1,45.0,30.0
1271420,2021-11-24,St Clair,3,5,6,629,House,19897,38896,0.1,220.1,39.76,20000.0,675000.0,775000.0,14.81,445.0,590000.0,330.0,1.0,12.6,80.0,45.0
1260000,2021-11-24,Greystanes,2,5,1,312,House,22802,33800,0.1,220.1,25.53,23000.0,820000.0,950000.0,15.85,500.0,640000.0,430.0,2.0,15.7,60.0,35.0
1210000,2021-11-24,Bexley,1,2,3,405,House,19733,31512,0.1,220.1,12.84,20500.0,1100000.0,1400000.0,27.27,610.0,640000.0,460.0,1.0,11.4,35.0,30.0
1200000,2021-11-24,Oran Park,2,4,2,403,House,4765,50336,0.1,220.1,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
1100000,2021-11-24,Padstow,2,3,2,346,House,13306,32292,0.1,220.1,19.07,14000.0,965000.0,1150000.0,19.17,585.0,695000.0,440.0,8.0,11.0,40.0,30.0
1100000,2021-11-24,Greenacre,3,3,2,314,House,24373,22672,0.1,220.1,14.61,24500.0,910000.0,1100000.0,20.88,580.0,590000.0,445.0,12.0,13.3,50.0,30.0
1080000,2021-11-24,Canley Vale,2,4,1,1299,House,10216,20592,0.1,220.1,24.09,10500.0,815000.0,950000.0,16.56,430.0,390000.0,330.0,9.0,11.7,50.0,45.0
4700000,2021-11-25,Avalon Beach,3,4,2,1224,House,9905,43628,0.1,220.1,28.35,10000.0,1900000.0,2250000.0,18.42,850.0,790000.0,550.0,0.0,8.6,95.0,55.0
3775000,2021-11-25,Balgowlah,3,4,2,550,House,7961,56576,0.1,220.1,9.16,8000.0,2150000.0,2600000.0,20.93,1050.0,1100000.0,620.0,1.0,10.4,40.0,25.0
2900000,2021-11-25,Wahroonga,3,4,2,955,House,17371,47424,0.1,220.1,17.9,17500.0,2050000.0,2300000.0,12.2,875.0,850000.0,570.0,0.0,11.9,40.0,35.0
2630000,2021-11-25,Lilyfield,2,4,0,297,House,7616,58916,0.1,220.1,4.57,8000.0,1700000.0,2000000.0,17.65,835.0,930000.0,530.0,11.0,12.0,25.0,10.0
2600000,2021-11-25,Dee Why,4,5,3,338,House,21518,44980,0.1,220.1,14.67,22000.0,1900000.0,2500000.0,31.58,825.0,775000.0,560.0,2.0,15.5,50.0,35.0
2600000,2021-11-25,Frenchs Forest,2,4,2,930,House,13473,44876,0.1,220.1,12.68,13500.0,1550000.0,1850000.0,19.35,900.0,725000.0,520.0,0.0,13.6,50.0,30.0
2540000,2021-11-25,Rozelle,3,3,0,153,House,8725,75764,0.1,220.1,3.3,9000.0,1700000.0,2000000.0,17.65,815.0,1150000.0,595.0,2.0,11.3,15.0,10.0
2375000,2021-11-25,Gymea,2,4,1,765,House,7589,42900,0.1,220.1,22.29,8000.0,1200000.0,1350000.0,12.5,670.0,735000.0,510.0,3.0,16.2,45.0,45.0
2280000,2021-11-25,Epping,3,5,1,427,House,23688,37024,0.1,220.1,15.95,25000.0,1650000.0,1900000.0,15.15,700.0,790000.0,550.0,1.0,14.7,50.0,30.0
2250000,2021-11-25,Leichhardt,2,3,0,246,House,14625,56784,0.1,220.1,5.31,15000.0,1450000.0,1800000.0,24.14,770.0,875000.0,560.0,3.0,12.2,25.0,15.0
2005000,2021-11-25,Cromer,1,3,2,270,House,7592,40144,0.1,220.1,15.89,7750.0,1550000.0,2000000.0,29.03,840.0,725000.0,540.0,1.0,13.0,75.0,40.0
2000000,2021-11-25,Newport,1,4,2,784,House,9301,46852,0.1,220.1,25.06,9500.0,1800000.0,2100000.0,16.67,920.0,950000.0,590.0,0.0,11.5,75.0,50.0
1960000,2021-11-25,Bangor,3,5,2,1762,House,5568,44096,0.1,220.1,23.5,6000.0,1000000.0,1250000.0,25.0,700.0,830000.0,630.0,7.0,14.0,55.0,45.0
1858000,2021-11-25,Bexley,2,3,4,613,House,19733,31512,0.1,220.1,12.84,20500.0,1100000.0,1400000.0,27.27,610.0,640000.0,460.0,1.0,11.4,35.0,30.0
1816000,2021-11-25,Normanhurst,2,4,2,740,House,5290,38688,0.1,220.1,18.95,5500.0,1350000.0,1700000.0,25.93,710.0,870000.0,480.0,5.0,14.1,55.0,35.0
1810000,2021-11-25,Penshurst,1,3,1,569,House,12786,34684,0.1,220.1,16.01,13000.0,1150000.0,1350000.0,17.39,610.0,590000.0,420.0,1.0,17.5,25.0,35.0
1720000,2021-11-25,Sylvania,2,3,2,611,House,10479,37284,0.1,220.1,19.33,10750.0,1250000.0,1600000.0,28.0,755.0,845000.0,510.0,3.0,11.8,50.0,40.0
1545000,2021-11-25,Sutherland,1,3,2,670,House,10816,47268,0.1,220.1,23.45,11500.0,1000000.0,1200000.0,20.0,580.0,600000.0,460.0,5.0,10.9,35.0,45.0
1515000,2021-11-25,Oyster Bay,3,4,1,327,House,5488,47736,0.1,220.1,19.73,5550.0,1250000.0,1550000.0,24.0,685.0,725000.0,650.0,2.0,14.1,55.0,40.0
1440000,2021-11-25,Oyster Bay,1,3,1,657,House,5488,47736,0.1,220.1,19.73,5550.0,1250000.0,1550000.0,24.0,685.0,725000.0,650.0,2.0,14.1,55.0,40.0
1385000,2021-11-25,Quakers Hill,2,4,2,627,House,27080,40196,0.1,220.1,33.29,27500.0,775000.0,910000.0,17.42,465.0,575000.0,440.0,4.0,12.8,50.0,45.0
1375000,2021-11-25,Lewisham,1,3,0,205,House,3164,48204,0.1,220.1,6.74,3250.0,1400000.0,1700000.0,21.43,760.0,775000.0,510.0,1.0,12.6,20.0,20.0
1355000,2021-11-25,Picnic Point,2,4,1,280,House,6160,40560,0.1,220.1,22.31,6250.0,1000000.0,1200000.0,20.0,625.0,740000.0,580.0,1.0,12.2,60.0,35.0
1340000,2021-11-25,Dolls Point,2,2,2,175,Apartment,1661,45136,0.1,220.1,15.45,1700.0,1900000.0,1500000.0,-100.0,637.5,700000.0,460.0,1.0,13.0,50.0,25.0
1315000,2021-11-25,Earlwood,1,2,1,177,House,17741,35412,0.1,220.1,9.84,18500.0,1400000.0,1700000.0,21.43,690.0,775000.0,515.0,1.0,13.8,45.0,25.0
1225000,2021-11-25,Caringbah,2,3,2,195,House,11658,42380,0.1,220.1,20.47,12000.0,1200000.0,1500000.0,25.0,700.0,690000.0,510.0,7.0,12.6,50.0,40.0
1200000,2021-11-25,Blacktown,3,5,3,1195,House,47176,31980,0.1,220.1,30.03,47500.0,680000.0,800000.0,17.65,410.0,450000.0,390.0,5.0,13.0,40.0,40.0
1200000,2021-11-25,Pyrmont,2,2,1,102,Apartment,12813,57772,0.1,220.1,1.67,13500.0,1550000.0,2000000.0,29.03,800.0,1000000.0,730.0,5.0,13.7,10.0,8.0
1200000,2021-11-25,Picnic Point,2,4,4,569,House,6160,40560,0.1,220.1,22.31,6250.0,1000000.0,1200000.0,20.0,625.0,740000.0,580.0,1.0,12.2,60.0,35.0
1200000,2021-11-25,Granville,1,3,3,512,House,15332,26208,0.1,220.1,19.01,15500.0,730000.0,875000.0,19.86,490.0,435000.0,415.0,8.0,11.3,35.0,30.0
1180000,2021-11-25,Auburn,1,3,3,732,House,37366,22568,0.1,220.1,16.83,37500.0,825000.0,950000.0,15.15,500.0,575000.0,440.0,4.0,13.9,30.0,25.0
1125000,2021-11-25,Mount Druitt,3,5,2,519,House,16726,26000,0.1,220.1,38.24,17000.0,655000.0,775000.0,18.32,395.0,395000.0,340.0,2.0,12.8,50.0,45.0
1075000,2021-11-25,Abbotsford,1,2,2,112,Apartment,5373,50180,0.1,220.1,7.58,5500.0,2200000.0,2550000.0,15.91,900.0,1100000.0,620.0,8.0,10.1,30.0,15.0
1035000,2021-11-25,Seven Hills,1,3,2,556,House,19326,33540,0.1,220.1,26.58,19500.0,740000.0,900000.0,21.62,425.0,580000.0,405.0,11.0,12.2,40.0,40.0
17000000,2021-11-26,Woollahra,3,3,2,325,House,7405,71500,0.1,220.1,3.91,7500.0,3000000.0,3900000.0,30.0,1375.0,1150000.0,700.0,0.0,13.3,20.0,10.0
5600000,2021-11-26,Maroubra,5,5,5,519,House,30688,40248,0.1,220.1,9.52,31000.0,1900000.0,2300000.0,21.05,910.0,850000.0,610.0,10.0,12.5,40.0,20.0
3700000,2021-11-26,Annandale,4,4,2,310,House,9451,60424,0.1,220.1,4.06,10000.0,1650000.0,1900000.0,15.15,800.0,850000.0,500.0,2.0,12.0,20.0,12.0
2855000,2021-11-26,Manly,2,2,1,160,Apartment,15866,66560,0.1,220.1,10.17,16500.0,2900000.0,3200000.0,10.34,1450.0,1350000.0,750.0,3.0,13.2,45.0,50.0
2850000,2021-11-26,Paddington,4,10,0,181,House,12911,73944,0.1,220.1,2.61,13500.0,2400000.0,3000000.0,25.0,1150.0,860000.0,525.0,1.0,10.2,15.0,10.0
2635000,2021-11-26,Chippendale,0,0,0,242,Land,8617,28080,0.1,220.1,2.52,9000.0,1450000.0,1600000.0,10.34,950.0,745000.0,650.0,6.0,14.1,10.0,10.0
2550000,2021-11-26,Penshurst,2,6,2,1271,House,12786,34684,0.1,220.1,16.01,13000.0,1150000.0,1350000.0,17.39,610.0,590000.0,420.0,1.0,17.5,25.0,35.0
2400000,2021-11-26,Turramurra,2,4,2,923,House,11919,49920,0.1,220.1,16.36,12000.0,2000000.0,2400000.0,20.0,920.0,860000.0,580.0,0.0,12.4,35.0,35.0
2125000,2021-11-26,Arncliffe,2,4,2,367,House,10590,32708,0.1,220.1,10.09,11000.0,1100000.0,1350000.0,22.73,650.0,670000.0,550.0,6.0,11.1,20.0,30.0
2070000,2021-11-26,Little Bay,2,3,2,230,House,4477,48360,0.1,220.1,13.55,4500.0,1750000.0,2200000.0,25.71,1050.0,950000.0,650.0,9.0,11.6,50.0,25.0
2065000,2021-11-26,Dee Why,2,3,2,268,House,21518,44980,0.1,220.1,14.67,22000.0,1900000.0,2500000.0,31.58,825.0,775000.0,560.0,2.0,15.5,50.0,35.0
1917500,2021-11-26,Cromer,3,4,3,255,House,7592,40144,0.1,220.1,15.89,7750.0,1550000.0,2000000.0,29.03,840.0,725000.0,540.0,1.0,13.0,75.0,40.0
1875000,2021-11-26,Sydenham,1,3,1,210,House,1145,38844,0.1,220.1,6.9,1250.0,1300000.0,1600000.0,23.08,740.0,670000.0,470.0,0.0,14.8,15.0,20.0
1855000,2021-11-26,Newington,2,4,2,313,House,5802,51792,0.1,220.1,14.58,6000.0,1200000.0,1400000.0,16.67,750.0,685000.0,530.0,0.0,10.0,50.0,30.0
1850333,2021-11-26,Wahroonga,2,4,2,740,House,17371,47424,0.1,220.1,17.9,17500.0,2050000.0,2300000.0,12.2,875.0,850000.0,570.0,0.0,11.9,40.0,35.0
1720000,2021-11-26,Ermington,3,4,1,321,House,10737,33644,0.1,220.1,15.0,11000.0,1200000.0,1400000.0,16.67,570.0,725000.0,510.0,17.0,11.7,50.0,30.0
1700000,2021-11-26,Picnic Point,2,4,3,280,House,6160,40560,0.1,220.1,22.31,6250.0,1000000.0,1200000.0,20.0,625.0,740000.0,580.0,1.0,12.2,60.0,35.0
1620000,2021-11-26,Gymea,1,3,1,561,House,7589,42900,0.1,220.1,22.29,8000.0,1200000.0,1350000.0,12.5,670.0,735000.0,510.0,3.0,16.2,45.0,45.0
1600000,2021-11-26,Harrington Park,2,4,2,727,House,10663,44668,0.1,220.1,47.35,10750.0,920000.0,1100000.0,19.57,550.0,725000.0,500.0,0.0,7.8,120.0,60.0
1550000,2021-11-26,Revesby,1,3,1,582,House,14176,31616,0.1,220.1,20.44,14500.0,940000.0,1100000.0,17.02,590.0,715000.0,475.0,11.0,12.3,30.0,35.0
1450000,2021-11-26,Plumpton,4,7,2,500,House,9209,35620,0.1,220.1,36.79,9250.0,635000.0,730000.0,14.96,430.0,500000.0,425.0,0.0,13.5,80.0,40.0
1411000,2021-11-26,Padstow,1,3,3,569,House,13306,32292,0.1,220.1,19.07,14000.0,965000.0,1150000.0,19.17,585.0,695000.0,440.0,8.0,11.0,40.0,30.0
1405000,2021-11-26,Peakhurst,2,3,2,402,House,10539,31876,0.1,220.1,17.67,11000.0,970000.0,1250000.0,28.87,630.0,700000.0,505.0,8.0,11.0,50.0,35.0
1350000,2021-11-26,Jannali,1,3,1,563,House,6184,40560,0.1,220.1,21.53,6250.0,1050000.0,1300000.0,23.81,610.0,620000.0,465.0,8.0,13.7,35.0,45.0
1336000,2021-11-26,Greystanes,1,3,1,1018,House,22802,33800,0.1,220.1,25.53,23000.0,820000.0,950000.0,15.85,500.0,640000.0,430.0,2.0,15.7,60.0,35.0
